"60",17,8,12,23,12,39,4,22,29,34,29,48,16,10,75,18,20,12,23,28,12,26,52,36,34,29,33,52,49,38,66,0,65,62,37,35,14,31,45,41,32,38,20,25,53,30,44,20,29,37,28,42,9,14,29,36,10,25,43,36,70,45,3,41,47,22,10,38,58,31,56,8,57,10,14,59,9,11,0,10,17,57,37,9,38,31,19,22,14,25,32,14,15,22,56,6,23,20,38,32,21,29,44,28,43,40,22,22,69,37,7,29.9459459459459
"61",17,9,14,16,38,33,9,27,37,39,54,57,17,4,70,30,42,35,24,29,12,19,54,32,35,34,40,70,43,43,61,0,68,62,41,48,27,31,39,42,35,39,29,19,24,34,44,17,17,43,0,47,6,20,36,49,14,53,63,41,53,26,6,49,45,35,8,37,46,31,50,10,75,22,18,49,14,11,34,7,17,65,30,11,50,38,16,22,5,65,21,9,23,18,65,58,31,0,30,35,22,8,53,13,35,33,20,56,76,44,11,32.7747747747748
"62",16,7,18,15,11,47,4,21,34,32,48,58,12,9,70,45,23,30,28,31,6,47,54,38,35,32,0,56,53,37,65,0,32,69,44,51,25,29,46,47,27,41,51,31,22,34,44,17,30,37,0,44,13,22,25,40,17,22,34,31,58,37,10,37,47,25,2,48,47,40,62,14,58,21,39,0,13,17,18,12,13,40,16,9,46,33,18,24,11,12,32,29,22,15,59,41,22,0,60,31,23,38,43,11,46,44,15,32,53,51,13,30.7567567567568
"63",16,9,11,17,38,37,4,29,33,27,33,47,13,45,70,39,28,25,24,16,8,20,42,31,32,26,38,57,43,31,60,0,16,69,33,39,30,30,45,38,30,0,49,30,19,25,42,14,25,30,0,34,13,22,31,27,19,29,34,24,81,47,7,47,51,25,1,34,31,39,49,12,76,17,19,0,11,11,0,19,14,63,42,8,46,43,14,20,13,77,24,26,0,69,53,2,33,21,23,31,26,16,46,40,40,38,22,23,0,41,15,29.2972972972973
"64",18,8,9,28,11,35,5,35,34,46,63,51,15,10,67,44,20,39,14,32,13,46,59,47,31,44,46,49,48,64,59,20,40,75,31,50,14,34,38,46,23,45,55,30,18,34,34,15,38,34,0,25,35,15,34,48,55,15,38,39,60,39,8,57,55,37,52,48,43,45,49,17,53,15,20,0,20,16,41,14,18,59,44,9,41,42,22,20,27,64,19,11,17,8,57,56,36,27,31,26,28,36,44,51,35,34,20,58,0,33,14,33.7297297297297
"65",20,11,15,14,6,53,8,27,33,35,22,69,12,24,24,33,32,14,37,23,15,90,55,45,39,27,37,76,45,38,53,23,35,54,28,50,25,32,54,47,29,47,55,27,24,43,40,16,36,42,34,33,25,20,46,46,58,32,60,45,82,36,5,32,50,24,47,43,30,38,52,21,64,25,27,0,14,10,52,17,16,71,39,10,49,47,15,24,48,67,25,15,14,6,51,42,30,25,30,33,27,23,31,40,47,38,24,29,62,41,12,34.5765765765766
"66",17,4,13,13,5,38,5,28,27,23,27,61,12,8,67,49,26,33,29,21,13,19,51,34,36,38,36,51,57,43,58,15,32,65,32,46,8,28,40,43,34,35,23,18,21,29,36,10,26,39,29,30,8,16,22,33,52,27,32,41,49,9,3,29,46,21,49,50,60,40,30,7,64,31,10,0,11,13,55,3,14,41,35,7,48,50,18,10,3,59,28,23,8,28,56,43,19,22,28,28,25,26,32,43,25,36,12,25,59,30,7,29.5495495495495
"67",18,7,15,13,4,54,6,25,27,30,52,54,10,19,33,36,23,32,28,27,13,13,56,0,42,40,39,52,53,32,51,14,28,54,21,37,23,31,38,42,23,39,46,20,72,27,33,12,23,43,20,30,7,17,17,44,9,35,38,36,50,40,6,31,43,25,2,32,50,42,17,5,51,27,33,0,8,16,0,11,12,63,22,6,39,45,22,14,3,26,22,30,10,3,48,38,35,22,0,18,23,21,50,36,26,38,16,21,69,45,11,27.981981981982
"68",18,4,13,19,39,36,3,29,28,31,13,51,12,25,27,48,19,32,26,17,15,29,61,48,35,31,38,72,49,36,46,0,38,60,20,34,11,31,53,43,31,38,46,23,58,36,35,17,42,38,28,38,7,17,37,34,17,22,24,40,70,36,5,36,44,26,21,30,42,29,37,12,64,20,13,52,9,14,23,4,17,68,30,7,49,47,17,12,4,30,15,21,14,22,53,37,38,24,24,18,20,34,56,44,28,33,12,26,0,39,12,29.7837837837838
"69",21,68,13,19,61,46,91,39,33,31,22,53,18,17,80,37,27,21,31,18,11,27,61,40,39,46,49,69,62,49,58,12,56,80,20,31,16,29,56,41,37,37,26,30,48,27,36,10,35,45,41,36,27,13,30,44,94,23,40,46,84,40,7,35,54,68,17,33,46,29,30,46,87,23,15,53,16,21,48,42,13,60,28,8,54,44,18,77,7,27,27,33,19,33,53,47,40,30,27,33,28,26,63,53,30,49,17,19,67,33,8,37.7297297297297
"70",20,15,12,24,15,19,53,32,33,0,48,39,55,25,29,49,19,48,16,22,18,52,58,41,42,29,45,70,55,52,64,37,23,62,36,52,39,29,63,36,36,40,58,21,71,58,32,14,60,36,32,48,9,14,27,49,72,34,56,30,70,46,6,38,30,23,6,44,58,59,59,15,61,8,27,0,13,10,51,16,24,57,39,6,52,40,19,25,9,58,21,14,23,46,62,7,35,67,25,37,26,29,57,51,35,37,26,35,63,9,13,35.6756756756757
"71",18,5,7,11,7,44,23,41,35,36,41,53,21,4,22,37,41,29,17,41,8,11,60,50,45,28,48,90,43,64,55,52,62,76,41,32,37,33,62,44,27,56,47,24,25,48,33,21,39,37,52,20,7,18,33,38,18,39,38,65,82,20,2,41,40,17,5,41,32,50,32,16,47,7,19,0,14,13,32,12,27,62,53,7,42,38,9,35,6,78,33,19,23,11,60,29,32,36,35,31,27,35,47,39,41,48,22,18,56,40,22,33.7117117117117
"72",17,39,11,26,19,32,71,40,39,41,21,63,17,9,64,47,62,44,85,43,14,89,63,39,48,34,58,78,58,61,60,0,79,78,44,45,43,43,70,55,16,59,61,35,94,67,40,21,46,44,55,39,14,23,32,54,29,42,52,50,95,28,5,42,55,64,61,44,53,54,67,25,55,15,32,66,23,26,56,25,39,45,52,13,54,47,18,33,11,110,40,39,28,12,63,80,39,65,35,38,28,51,66,53,50,40,31,69,64,33,25,44.9009009009009
"73",18,64,7,19,18,35,40,47,43,35,42,57,12,8,59,57,55,35,17,32,13,22,60,42,40,29,57,93,42,62,71,0,77,78,49,51,28,32,67,45,50,49,46,34,94,52,36,20,39,34,51,62,15,23,39,57,20,36,42,64,82,41,3,43,51,58,42,44,27,54,57,22,65,12,6,62,20,19,63,17,43,59,33,15,47,36,14,27,9,85,31,27,20,35,50,74,44,78,40,34,30,40,53,68,31,36,33,47,68,13,29,41.0630630630631
"74",19,39,9,17,25,27,43,48,45,42,11,59,15,6,36,58,50,23,35,25,19,15,68,57,42,30,68,89,62,52,69,61,71,84,28,35,24,28,70,51,45,56,51,35,76,38,34,24,45,41,43,41,17,19,42,61,48,50,47,42,85,39,4,44,57,66,40,57,34,60,33,69,78,12,25,71,17,20,47,33,40,63,45,14,63,39,20,29,6,87,14,25,27,74,68,74,43,75,34,41,30,41,47,58,37,44,33,88,67,44,27,43.2252252252252
"75",16,28,5,13,16,25,37,51,42,32,11,50,10,3,61,58,48,26,38,27,10,33,62,39,35,31,0,90,56,35,67,54,67,71,32,35,39,23,57,44,47,75,44,35,31,46,27,23,20,37,45,38,9,20,42,47,21,28,35,42,60,26,1,31,53,10,28,51,20,45,33,40,80,12,24,72,27,23,35,32,36,69,48,12,45,42,15,16,10,68,20,22,38,38,58,58,41,85,31,38,29,41,37,51,48,34,35,69,78,40,24,37.5495495495495
"76",16,43,8,21,12,22,37,51,39,36,11,55,16,8,70,39,42,17,59,28,13,79,64,49,37,29,68,95,66,64,64,59,77,78,28,86,42,30,64,43,43,48,49,30,78,45,32,26,36,38,39,45,19,23,40,54,25,20,30,60,89,32,5,36,49,70,47,41,30,58,30,72,95,10,27,67,16,19,57,40,37,64,42,18,47,39,17,22,11,96,30,25,24,21,64,63,47,54,92,43,27,8,57,34,33,43,34,24,66,46,23,42.2162162162162
"77",21,58,8,14,6,38,26,52,33,34,38,54,17,15,65,26,39,13,16,17,10,53,56,37,47,36,64,74,54,60,56,46,64,60,38,49,25,25,65,47,37,48,26,27,22,32,29,15,41,38,41,61,21,19,30,49,16,46,45,60,83,36,1,36,38,9,73,54,28,55,58,58,62,18,31,69,17,20,61,21,36,59,52,14,41,38,15,20,4,38,37,23,27,48,55,32,44,0,39,37,25,11,49,25,44,29,34,19,59,40,31,37.045045045045
"78",17,40,4,13,15,18,25,49,37,28,12,45,12,7,51,41,49,30,52,33,14,37,66,38,41,26,58,78,59,45,68,62,60,87,27,51,49,21,80,50,45,60,43,24,87,39,34,26,35,29,43,54,15,14,28,40,24,30,37,68,91,24,3,32,62,5,27,40,17,60,37,19,65,8,31,73,17,21,31,25,51,44,49,16,54,33,8,14,5,88,33,15,22,32,52,64,38,64,35,33,31,4,36,37,34,30,41,20,84,38,25,37.7297297297297
"79",14,4,5,10,4,26,33,46,40,27,8,44,14,7,61,46,36,37,35,24,11,6,59,42,38,31,57,74,47,45,59,55,29,77,26,42,29,22,67,53,39,55,30,24,82,45,32,35,28,34,41,36,7,11,28,47,15,39,29,71,55,47,1,30,47,5,49,30,30,58,29,19,71,8,30,0,16,22,44,18,32,50,46,15,38,37,14,18,10,82,36,13,23,31,45,64,26,65,31,32,30,36,35,58,36,45,39,50,85,39,28,35.2792792792793
"80",19,46,5,18,8,34,34,51,37,24,13,45,15,7,57,47,38,27,51,20,14,64,59,36,37,28,58,78,49,61,60,66,59,66,19,55,50,25,69,47,41,58,34,26,59,47,34,27,39,33,51,52,15,14,22,58,43,26,32,62,76,43,1,23,64,11,55,56,31,66,41,14,78,7,27,66,22,20,66,23,44,53,40,17,44,34,15,16,9,37,14,16,30,46,47,64,40,62,38,35,30,44,39,50,24,37,40,26,66,23,23,38.3963963963964
"81",17,49,5,10,64,42,31,50,41,31,14,42,18,6,50,41,30,29,60,28,13,20,67,35,36,31,70,73,44,62,65,75,79,79,24,52,48,21,83,46,52,67,27,29,86,50,38,25,37,39,40,42,18,15,45,53,26,23,28,75,74,43,2,28,38,22,26,50,12,55,44,18,70,9,22,70,15,23,70,24,54,51,46,20,60,36,18,19,11,85,10,24,35,36,50,67,41,0,39,36,29,59,49,38,32,31,42,51,78,27,31,39.7837837837838
"82",20,39,4,15,11,36,53,0,37,27,17,49,12,59,61,43,29,14,24,25,8,43,58,36,40,35,53,75,66,42,59,71,57,74,22,54,41,22,80,47,48,61,57,24,27,29,37,24,40,31,45,58,11,11,38,43,26,19,29,79,64,29,1,36,54,7,26,50,46,60,49,26,72,7,14,65,18,21,61,27,33,49,43,21,33,36,15,25,12,54,32,15,27,76,58,69,36,0,46,31,28,60,40,38,37,31,53,20,65,32,31,37.6036036036036
"83",18,8,6,18,7,37,3,58,36,28,13,39,12,6,47,32,23,31,9,30,18,13,48,45,38,33,50,73,51,54,44,59,41,68,33,49,41,23,50,36,40,43,46,19,18,14,30,15,50,30,33,63,15,10,41,22,17,26,26,71,73,26,1,28,57,9,4,23,27,61,48,17,0,9,11,63,20,23,34,6,39,39,35,20,72,30,11,22,5,34,34,17,23,30,47,9,32,68,47,30,32,5,49,22,38,36,32,41,72,40,22,31.8018018018018
"84",15,8,2,16,40,28,5,57,32,30,13,44,7,39,55,58,47,12,11,27,11,20,49,41,41,34,0,69,47,58,57,69,57,67,26,39,41,23,49,37,40,59,41,26,29,41,31,15,42,31,38,44,6,16,33,50,20,31,41,51,33,44,1,28,34,7,5,32,28,36,33,39,65,6,18,63,26,24,54,19,36,40,44,19,41,36,17,19,6,40,35,10,24,2,51,72,39,54,47,42,27,2,33,43,36,38,27,12,56,32,23,33.009009009009
"85",16,10,3,17,6,23,5,62,33,31,17,43,12,6,34,44,46,8,17,32,8,32,45,40,43,29,0,60,60,54,57,64,25,60,27,33,46,25,45,35,40,0,27,25,16,39,25,16,42,27,46,61,6,14,25,43,19,35,43,62,59,31,2,19,44,10,7,31,38,63,34,16,62,9,24,57,22,20,61,17,28,39,58,22,47,35,20,23,10,37,42,15,0,4,47,79,36,0,46,31,33,4,22,43,40,40,51,11,55,16,24,31.0630630630631
"86",16,45,3,23,20,24,43,55,25,31,20,55,13,29,77,72,45,23,41,24,9,101,49,47,46,33,62,78,65,62,61,69,37,37,39,73,46,27,51,38,43,54,59,29,70,32,33,17,57,37,49,54,21,18,32,62,18,33,40,64,69,27,7,39,40,62,58,41,49,60,50,47,71,14,37,0,30,28,0,9,37,50,43,27,45,40,17,27,9,81,33,15,14,39,56,75,43,60,67,42,39,5,49,18,37,45,35,16,53,35,20,40.0540540540541
"87",18,27,5,25,41,37,6,46,27,32,23,61,6,7,39,71,41,22,45,39,9,15,25,41,44,37,56,61,53,51,55,59,31,40,44,56,36,25,41,29,20,49,55,25,51,37,23,14,24,28,56,29,26,27,42,48,66,22,24,46,70,32,6,25,38,58,10,46,33,52,61,23,55,16,24,64,38,20,67,27,36,38,47,36,49,40,14,27,7,96,35,29,10,16,56,47,34,59,95,37,29,4,55,38,25,46,32,18,73,21,18,36.6666666666667
"88",17,14,3,21,13,29,8,55,24,34,16,48,16,60,38,78,38,15,17,24,12,18,36,36,43,35,52,87,54,43,58,64,15,59,36,44,38,30,53,29,43,48,44,26,14,38,27,13,56,32,60,44,8,25,29,60,18,25,43,42,63,39,3,29,33,75,5,43,48,55,63,28,70,12,42,60,26,18,57,20,37,31,36,20,47,36,13,22,11,40,39,19,14,9,56,77,37,58,79,26,28,5,41,52,37,43,35,18,52,15,23,35.5855855855856
"89",15,41,4,19,6,37,5,53,25,34,16,40,14,64,35,71,31,16,13,36,12,16,37,55,47,38,60,64,61,42,54,61,17,57,39,54,27,24,63,33,41,55,63,22,41,23,21,12,24,36,52,36,19,21,30,54,17,14,49,45,60,37,4,25,50,20,22,41,35,57,61,22,49,12,21,63,29,21,28,17,28,30,51,23,55,35,11,20,7,41,30,17,16,5,50,9,46,68,0,36,23,60,50,54,43,38,40,13,61,17,22,34.0900900900901
"90",17,33,3,21,12,34,11,63,25,29,15,48,8,5,76,44,45,13,52,27,12,32,30,40,41,36,53,80,64,37,59,69,12,52,35,41,42,25,47,35,47,45,59,23,11,26,20,14,50,29,44,33,17,30,46,56,20,21,54,50,65,31,4,28,29,26,17,42,48,47,54,41,80,10,37,60,36,20,55,38,32,34,35,27,51,40,17,24,9,74,41,18,7,14,56,92,44,43,0,34,24,54,42,41,33,48,33,14,54,28,15,35.7117117117117
"91",16,32,2,21,12,36,40,64,24,34,16,51,6,62,58,64,36,20,33,33,12,30,31,46,47,37,51,89,42,33,63,70,19,56,35,47,28,26,56,39,44,50,48,22,8,17,19,11,38,35,58,48,31,32,41,54,58,24,46,64,60,30,4,23,39,26,19,41,42,54,48,36,76,11,31,61,30,17,64,14,32,45,44,25,54,33,15,26,9,57,31,20,11,46,62,31,46,58,0,33,26,63,48,13,64,52,41,7,69,11,13,36.7207207207207
"92",18,33,3,19,17,44,21,61,15,42,19,49,10,4,43,80,37,18,54,36,16,28,22,46,36,33,0,81,57,37,57,72,18,53,21,81,29,19,44,38,50,44,49,26,11,37,15,13,43,24,66,58,18,27,42,52,25,16,63,68,71,33,3,23,31,63,15,40,30,42,37,36,72,11,32,65,33,16,47,12,34,18,44,77,46,37,19,22,14,89,36,30,16,10,54,27,36,57,85,35,38,76,38,40,50,44,38,13,45,30,18,36.8108108108108
"93",18,41,3,21,15,21,57,53,26,37,19,50,14,4,73,56,29,17,53,33,15,60,19,26,43,40,48,61,67,70,46,64,67,58,36,43,33,27,38,22,46,0,65,23,10,39,20,12,35,35,29,0,36,28,38,57,22,23,51,44,66,27,8,23,29,35,25,42,56,39,56,35,72,15,38,69,31,16,60,16,25,40,45,26,44,43,13,39,12,89,44,22,11,5,53,38,41,47,90,39,29,6,46,22,32,53,34,11,59,30,16,36.018018018018
"94",18,32,4,17,20,33,53,57,22,31,78,46,6,5,43,68,38,29,46,34,13,58,21,48,46,43,56,72,64,68,55,58,6,46,31,52,49,30,47,34,30,44,47,20,10,41,16,13,45,25,49,30,18,31,36,62,24,19,56,45,64,16,8,27,37,48,28,50,56,51,55,26,67,13,38,58,34,14,26,13,26,48,45,24,54,37,19,26,9,43,42,20,8,30,60,28,39,46,90,30,28,6,54,17,43,44,30,14,48,36,17,36.2882882882883
"95",19,40,2,14,12,43,21,58,21,28,8,44,7,6,46,55,36,21,43,36,14,48,26,29,50,41,0,79,54,42,61,60,15,56,36,60,47,25,32,37,32,39,49,22,10,34,20,11,48,25,28,25,17,23,36,53,28,23,52,63,33,49,6,29,37,44,37,37,30,36,44,21,0,9,46,43,33,15,0,13,19,47,45,25,0,38,23,20,10,77,38,36,10,6,59,16,38,50,86,28,24,8,42,38,42,40,35,7,0,31,18,31.7837837837838
"96",19,20,2,12,12,37,31,51,22,34,15,43,4,4,44,70,36,25,27,35,12,61,18,26,49,42,0,72,52,45,49,51,12,55,33,63,49,25,28,33,33,45,48,20,7,17,18,12,32,24,43,27,14,23,36,51,26,15,48,57,59,36,5,20,34,43,18,41,49,41,48,17,72,8,34,57,30,16,0,16,19,30,51,24,0,37,23,30,10,39,36,23,11,45,52,31,30,54,79,24,25,30,45,11,36,41,36,6,0,29,17,31.3693693693694
"97",19,12,2,16,12,41,12,51,20,26,10,50,3,2,75,74,30,19,55,34,13,24,16,21,43,40,0,60,56,46,48,53,7,53,31,64,47,22,26,35,48,44,34,21,5,18,18,9,38,23,29,26,26,25,25,43,18,15,52,36,26,14,7,14,40,47,19,38,60,49,44,18,67,9,29,58,31,14,0,12,18,33,21,22,53,41,19,20,10,39,35,20,12,19,53,12,31,42,0,22,27,8,29,19,36,41,33,10,0,29,9,28.6486486486486
"98",16,23,1,10,16,31,18,52,22,0,9,44,3,4,75,71,38,28,45,31,17,23,20,40,35,39,40,62,63,37,56,60,13,57,25,54,53,23,29,35,25,50,26,18,7,21,21,9,43,23,31,36,27,22,38,38,21,14,49,36,65,9,8,20,36,55,16,40,53,42,48,20,58,10,33,55,35,15,0,12,23,41,44,24,59,37,24,20,13,45,35,26,8,10,54,22,40,42,0,23,26,7,42,18,43,43,31,42,0,35,14,30.5765765765766
"99",19,44,3,15,13,26,13,50,20,0,18,51,5,3,76,63,22,34,23,29,10,37,22,33,53,27,42,60,54,45,51,60,33,43,35,50,51,16,34,45,40,0,42,17,5,34,18,11,54,25,30,28,19,25,26,45,26,13,50,75,68,44,5,19,23,39,41,44,67,51,41,21,44,11,42,58,37,13,0,9,29,38,49,25,50,34,28,34,10,50,22,28,8,47,50,29,36,43,0,24,31,62,36,46,37,53,28,32,44,29,12,32.7207207207207
"100",18,53,3,13,13,33,21,50,23,0,10,46,3,7,76,59,29,33,23,36,10,26,17,24,46,45,39,63,51,39,53,45,11,54,30,54,26,15,32,34,31,44,28,21,6,21,17,8,37,26,25,39,27,25,40,42,20,28,52,59,66,39,4,24,50,41,32,41,35,42,50,13,0,6,48,51,38,11,56,10,26,44,34,18,0,39,30,22,17,52,43,23,9,24,48,13,31,46,0,28,24,5,47,44,51,41,33,5,42,24,17,30.5945945945946
"101",18,79,1,15,11,51,21,56,19,35,8,47,5,3,48,47,15,34,29,32,16,31,19,35,46,44,0,56,63,40,49,44,7,53,37,67,44,20,43,39,33,43,38,20,6,44,18,7,36,20,28,50,18,21,45,30,18,28,41,58,34,38,7,26,23,42,18,42,56,57,30,44,57,16,34,54,26,14,58,13,27,39,54,19,0,44,23,21,38,44,41,28,10,6,60,33,37,39,0,23,27,10,46,29,26,46,33,4,0,33,14,31.2792792792793
"102",18,39,3,13,15,29,35,53,16,31,7,50,5,5,68,51,14,24,38,25,12,29,19,54,47,47,0,71,50,34,51,40,40,50,38,71,47,20,30,34,50,38,43,15,6,27,17,9,42,21,26,42,32,21,30,46,21,17,49,60,57,31,6,25,30,36,13,39,57,45,40,20,40,16,46,55,27,15,0,14,26,29,47,21,0,37,16,25,29,42,6,26,10,7,50,30,36,48,0,31,21,9,37,15,21,34,21,37,68,28,14,30.3423423423423
"103",21,34,2,17,28,29,29,53,25,34,40,48,6,6,72,50,27,26,25,33,10,25,22,32,36,46,0,67,52,34,48,50,14,51,36,64,46,16,43,21,29,43,40,21,7,42,19,10,53,22,26,40,36,20,35,57,22,15,56,58,66,48,3,21,33,38,14,39,37,38,41,36,54,13,37,48,34,15,0,20,19,27,19,16,54,41,24,24,16,53,35,20,8,11,57,39,31,46,0,25,24,6,47,24,26,51,35,33,40,21,12,31.4234234234234
"104",18,29,1,13,14,44,25,45,23,30,7,47,7,6,59,52,19,25,18,32,11,24,19,51,36,46,0,78,33,46,55,36,8,55,33,0,49,13,34,46,49,39,51,16,13,36,21,7,51,24,36,28,16,18,38,41,27,17,50,55,26,40,5,25,31,66,19,44,35,35,25,22,48,15,49,48,24,15,64,16,11,17,11,19,53,40,24,28,8,42,46,25,0,8,49,18,30,36,0,23,23,7,49,39,37,43,24,6,0,19,11,28.990990990991
"105",14,65,1,9,12,13,34,48,21,35,16,43,5,6,56,39,18,9,18,21,7,26,19,26,39,31,0,74,44,51,50,36,7,49,34,31,49,10,25,45,33,40,31,13,10,29,20,8,30,21,54,42,37,24,32,45,22,19,44,57,65,29,6,15,32,44,57,42,52,29,39,15,46,14,32,47,24,10,65,12,23,23,15,21,0,40,24,13,7,39,37,28,0,8,58,15,35,53,0,23,28,9,44,14,23,36,21,23,0,28,10,28.1081081081081
"106",13,67,1,11,16,34,36,50,20,25,8,55,3,3,51,63,21,15,45,24,9,23,18,29,41,40,0,67,65,32,46,37,6,62,23,51,47,19,32,47,27,46,51,17,6,30,24,9,38,21,26,35,26,27,27,50,0,39,51,62,59,30,9,25,28,46,47,52,45,47,35,26,0,18,31,47,27,15,0,11,14,37,8,16,69,41,23,31,47,52,9,19,0,20,61,15,42,46,0,14,22,39,41,21,52,50,25,10,0,33,18,30.0900900900901
"107",13,77,2,11,15,26,15,48,20,38,9,50,4,8,75,50,22,23,26,30,9,70,24,49,47,0,0,71,29,39,45,41,21,51,25,93,34,23,0,38,37,40,39,20,9,28,20,9,40,22,32,0,13,16,35,38,23,22,51,59,62,1,13,21,47,69,56,38,50,41,35,28,64,16,28,56,28,16,0,14,24,31,51,19,52,47,19,75,67,42,36,37,10,11,46,18,34,0,0,29,22,12,50,41,35,44,27,42,0,26,10,31.2072072072072
