"","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118"
"1",0,7.52998935997883e-18,0.00364777374526122,0.000218217757807619,0.0539906176364916,0,7.52998935997883e-18,0,0.0222166666994484,0.295087917508829,0.00321081874742858,0.036939755995037,0.00299548996209625,0.028915378555903,0.00785064444670862,0,0.46196500739607,0,0,0.00321680190935475,0,0.522636432409519,0,0.0136512143838911,0,0.0125809513338763,0,0.53116379315802,0.0217890342695451,0,0,0,7.52998935997883e-18,0.092339941939107,0.00441766310924587,0,7.52998935997883e-18,0.987189298458096,7.52998935997883e-18,0.00130956185235918,0,0.0226437165606972,0.0501072294345343,7.52998935997883e-18,0,0.0467467020704714,7.52998935997883e-18,1,0,0,0.00482305429001631,0.0123394633171686,3.95274614356903e-05,0,0.00823703705026913,0.0251686809419801,0,7.52998935997883e-18,0,7.52998935997883e-18,7.52998935997883e-18,0.992026517873278,0.241059894513339,0,0,0,0.000368278811754215,0.0012461824746812,0.00453789355336701,0,0,1.66601719579263e-05,0,0,0,0,4.01599432532204e-17,0.0225999501287282,0.000923653419673893,0.0034609352301847,0,0,7.52998935997883e-18,0.0104734634831044,0,0,0.00206580555993639,0,7.52998935997883e-18,0.735555961449634,7.52998935997883e-18,0,0,0.000811457533495531,0,0.00327091291986067,0.524218218830175,0,0.00170433660481836,0,0.0124212695286213,0,0.00395476697395132,0.014589783232921,0,0,0.122990868282449,0,0,0.000826825769938579,6.50590535562216e-05
"2",0.968940254131326,0,0,0,0,1.92350055664443e-06,1.0320469891279e-06,0.564733228889708,0,0,0,0,0,0,0,0,0,0,0,0,0.0528555920686643,0,0.980273390095498,0,0.807792696263555,0,0,0,0,0.0150878542476392,0,0.00287619664267126,0,0,0,0,0,0,0,0,0.0322613476623069,0,0,0,0,0,0,0,0,0,0,0,0,0.00137931797879844,0,0,0.00378003520788772,0,0.862071990526392,0,0,0,0,0.00744592094310542,1,0.000126092495710199,0,0,0,0.210943674081968,0.167478141594998,2.06981316867127e-06,0.370656024600182,0.00269541007604986,0,0.00846750701299049,2.07187427188723e-06,0.00236334784203688,0.00113394975756312,0,0.00112928863661611,0.0270705011169423,0,0,0,0.708573983553408,0,0.0190307930814684,0,0,0,0,0.0080059469534704,0,0.0286822889697665,0,0,0.00234315672585724,0,0,0.0361667638386819,0.0103965329071732,0,0,0.0624249937438535,0.00997394363803413,0,0.153058290062241,0.0668964193844615,0,1.52708055069647e-06
"3",0.00673301872077252,1.49562607585504e-06,0,0,0,0,0,0.0863527824131897,0.0842362856821604,0,0,0,0,0.000694651691240077,0,0,0,0,0,0,0.00668413554007887,0,0.0387565763487521,1,1.38836515198749e-18,0.0220242732530054,0,0,0,0,1.38836515198749e-18,0.0168062022442019,1.38836515198749e-18,0,5.77059032446137e-06,0,0,0,1.38836515198749e-18,1.38836515198749e-18,0,0,0,1.38836515198749e-18,1.38836515198749e-18,0.000980824670438686,0.00341375016556753,1.38836515198749e-18,0.259451999204204,0.00377433009992873,0.0453575486451742,0,0,0,0,0.00632226907335849,0,0,0.000114240617641843,0.00424306283492298,1.38836515198749e-18,0,4.35963349818794e-05,0.00058956107597739,0.0224034222931519,0,0,0,0,0,0.0213670209391692,0,0,0.0191529131701566,0,0,0,0.0209352241602296,0.00288686865672052,0,0,0.00321538106405803,0,1.38836515198749e-18,0.0432449793869523,1.38836515198749e-18,0,0.00299993947929822,1.64569280371594e-05,0,1.38836515198749e-18,0,0,0,0,0.0133107296241156,0.00045227441853615,0.00878032778453028,0,0,0.00920643800071691,0.0661933491460318,1.38836515198749e-18,0.0150325722753157,0.0212107030726419,0.0182255930941636,0,0.0547646294646456,0,0,0.00217060846541227
"4",0,1.63801359294551e-05,0.000559010167562423,0,0.0063725017504621,0.0127956532446976,0,0,0.0433277843983287,0.687954099304583,0.0808232366465493,0.381945630043003,0.125690777157389,0.0290763195507686,0.0125579944853953,0.0688366886012699,0.0337155184565859,0,0.0116961285342139,0.001682610969312,0,0.018553261866123,0,0,0,0,0.00322044112489684,0.114334499188508,0.0103665488019479,0.0694291236002605,0,0,0,0.0810806260751215,0.000896843570695599,0.0316295457560103,0,0.0172831266343838,0,0,0,1,0.0216307798054956,0,0,0,0.0159655146854464,0,0,0.0542448861156511,0,0.0048196731420843,0.00323430647657682,0.000251858118174856,0.0172371205836507,0.0340487503198508,0.258065563104951,0.0424119914217275,0,0.0131193291744618,0,0.0137155344497005,0.00757474056549124,0,0,0,0.00279719070464928,0,0.376325718629105,0.308385256225826,0,0,0.00229530273115627,0.0159296960245149,0,0,0.0167749857514615,0,0.0620785094410412,0,0.0416065017795321,0.00608573014148197,0,0,0.000255235322101829,0.00533043596924962,0.0382345062058991,0.0516624042379456,0.00181993099688881,0.0051573643243118,0,0.182540731754138,0.044179910916465,0,0.0123037327038914,0,0.0297746985388913,0,0.0148275415161681,0.0167117312311732,0.00443034037991665,0,0,0,0,0,0.0210285831554622,0,0,0,0
"5",4.76287904845809e-05,0,0,0.000196024570050097,0.00374808082465447,0.189613749750591,5.57375075205815e-05,0,0.024067415243134,0.200198515548201,0.0652113074668327,0.313843453066063,0.0781490093820936,0,0.0250324801800449,0.0464401805826278,0.0140694500034208,0.205424966769343,0.101559564570058,0.00131386389030794,0,0.0394699420035973,0,0,0,0,0,0.0225806675905027,0.0118212433212129,0.00162524087650288,0,0,0,0,0.000780467912622508,0.101412313885627,0.00057162028646872,0,0,0,0.0441756503422535,1,0.034147664901659,0,0,0,0,0,0,0.0194994719494978,0,0,0.012861468018559,0,0.00244192418595121,0,0.534373103147734,0,0.158333710613071,0,0,0.00215163703440501,0.0125723216047916,0,0,0.00957314821218126,0.0227146030748366,0,0.186778267603087,0.361779495017809,0.00369122783165454,0,0.00802184491743227,0.0095267829313647,0.0161883149436398,0,0.0131181480659394,0,0.0534737345745179,0,0.0247736380155516,0,0,0,0.00862813914966834,0.0189889106827732,0.197930443877936,0.0112403295833098,0.000132517794838739,0.00860620491807276,0,0.115969658232502,0.0270724354612583,0.00262645144918633,0,0.0723289030041353,0,0,0.0043145326164595,0.00887198636679203,0.0018584605790442,0,0,0,0,0.0466140605165126,0.00128793390404026,0,0,0.00812955580589189,0.00026362526733328
"6",0,0,0.000438536966861097,0,9.44891089712978e-19,0.585396441136422,0.00292342185105043,0,0.0140216327010551,0.568391389509747,0.334127875763214,0.44566739549304,0.112801678428243,0.00197651621297128,0.0602764131951633,0.114555754133791,0.0118208703816185,0.275213225520506,0.0582167663160322,0.000784953008639175,0,0.262706364830552,0,0,9.44891089712978e-19,0,0,0.0706756845729451,0.0150298529850949,0,9.44891089712978e-19,0,9.44891089712978e-19,9.44891089712978e-19,9.44891089712978e-19,0.0514966177330913,0.0459135951052501,0.00942788698134521,0,9.44891089712978e-19,0.00311112910744654,1,0.182029694376156,9.44891089712978e-19,0,0.033222967346,9.44891089712978e-19,9.44891089712978e-19,0,0.292772598732309,0,0.143008508548134,0.0104764906054472,0,0.00586410651814968,0,0.186942718792478,0,0.432949789951981,0.021737361989292,9.44891089712978e-19,0.0204703510335696,0.0241512553179505,0,0.017949088828924,0,0.0714254977799325,0,0.340982476730197,0.615545559601852,0,0,0.0126628149316636,0,0,0.0425185630217109,0.0011915487464719,0,0.596043387746161,0.00147281274604929,0.0561719701735862,0.000257731502878858,0.0149425815812835,9.44891089712978e-19,0.0944688420483765,9.44891089712978e-19,0.140568870702906,0,0.0266483645135837,0.091877467639638,9.44891089712978e-19,0.00110758067916777,0,0.110782105837698,0,0.0333337190836519,0,0.0418485797299278,0.0141377519290862,0.00799918164418815,9.44891089712978e-19,0,0.000139111698246613,0,0,0,0.0615531274448952,0,0.00855736088655121,0,0.000848830421149456
"7",0.012759359064617,0,0.000593462621986092,0.000655874732370253,0.000991933827594712,0.00670046624460105,0,6.74043471734463e-19,0.014304469974902,0.00833040556950478,0.0135153175429347,0.413776073839631,0.0135353268406789,0.000157451908968272,0,0,0,0,0,0.000958331075694778,0.00166516418889421,0.0607827834427516,0.00189992216615875,0,0.0110925284473994,0.14121349271788,0,0.155561270029241,0.111010723475843,0,6.74043471734463e-19,0,6.74043471734463e-19,6.74043471734463e-19,6.74043471734463e-19,0.0268193020893422,0,0,0.00166639005267807,6.74043471734463e-19,0,0.159416168076897,0.00126891638867745,6.74043471734463e-19,0.00567195827240361,0.00201694335577894,0.00720249788432758,0.00498407328275042,0.28594916143739,0,0,0,0.00192473545741124,6.74043471734463e-19,0,0.0169494479963739,0.0119458765404811,0,0.00362589384719962,0,6.74043471734463e-19,0.000765171700202864,0.00391624172826108,0.163244512845039,0.00599943076079816,0,0.00156875245941091,0,0.016362884025342,0.0365178692850336,0,0,0.0233003781135539,0,0,0,0,0,0.20958269092101,0.000260724623569901,0.0309820601876272,0,0.00142946457813432,6.74043471734463e-19,0,0.0149461402656891,0,0,0,0,6.74043471734463e-19,0.0368153099118363,0,1,0.000379744604044077,0.003354732036081,0,0,0,0,6.74043471734463e-19,0,3.19200617184702e-05,0.00198294932634951,0,0.0101300053383179,0,0,0.00767829254779651,0,0
"8",0,0.000344491622205271,0.000275919654879285,0,0.000491424039969993,0,0,0,0.0093545652086634,0,0,0.283270033971316,0,0,0,0,0.000844177101166503,0,0,0.000720534305778357,0.000538728453481222,0,0,0.062464443402981,0,0.204385608311896,0,0.156998354821059,0.0531075881413167,0.00897163203622768,0,0,0,0,0,0,0,0.00482714349344564,0,0,0,0.0291569960217915,0,0,0.00124036057637971,0.00162803297135923,0,0.00784845959026734,0.224411023122721,0,0.00287622084753802,0.0117053919557718,0,1.55260999521792e-05,0.00470496135938574,0,0,0.00405076977104083,0,0.0018206135214252,0,0.00011033176341955,0,0.0319684997443636,0,0.0393771593347046,0,0.0114583160342026,0,0,0.0189536312994417,0,0.0145541421431739,0,0,0,0,0,0.0854041978135721,0,0.0271446312017886,0.00109168650042542,0.00150521011174684,0,0,0,0,0,0,0.00199499039591348,0,0,0.000836420184415863,1,0.00487229728374495,0.0149471680193994,0,0,0.00214442325259264,0.00269743391835612,0,0,0,0.00624187150804068,0,0.00836452812021205,0,0,0.00272010116903077,0.0100355762289941,0
"9",0.00234929225224497,0,0.00126950318077022,0.0264217941173099,0.00802832442860129,0.504243997695673,0,0.0472940862933996,0.0473402561623213,0.213076872570518,0.131516185597852,0.619801236995132,0,0.000100641426129507,0,0.0150819753768793,0,0.029032025083488,0,0.00193581047492334,0.00111137827626785,0.0250186891685807,0,0,0.00111968157786845,0.0345189525064277,0,0.0254474919692135,0.293220468652849,0,2.63637297290997e-18,0.213015685297271,2.63637297290997e-18,2.63637297290997e-18,0.000996894870015547,0.0152598467455597,0.0529400643543091,0,0,0.000270097392079021,0,0.499287968627435,0.00819408763220622,0,0.00192953866842775,0.00481162744134072,0.00854778617299787,2.63637297290997e-18,0.279426174131393,0,0.0262664167386131,0.133046741066308,0.0269838727084762,0,0,0.00935015198171383,0.0272304833488984,0,0.0944901267027205,0,2.63637297290997e-18,0,0,0,0.285747742941077,0,0.042074890613251,0.0629294463478005,0.0937820089969676,0.101301282518612,0,0,0.194719712963038,0,0,0,0.0116072689628398,1.75758198193998e-17,0.338588928061088,0.000797798158432431,0.0410274547428645,0,0.00437268150528587,2.63637297290997e-18,0,0.0264898613002408,0.0381463563258929,0,0.00645615013960627,0,0.000500947974712903,0,0,1,0.00131323493438827,0.0167435379901229,0,0,0,0,2.63637297290997e-18,0,2.63637297290997e-18,0,0,0,0,0,0.00220904968886841,0,0
