"","cooperation","competition","exploitation","commensalism","amensalism","neutral","mean_efficiency_cooperation","mean_efficiency_competition","mean_efficiency_exploitation","mean_efficiency_commensalism","mean_efficiency_amensalism","mean_efficiency_neutral","cooperation_FB_SB","competition_FB_SB","exploitation_FB_SB","commensalism_FB_SB","amensalism_FB_SB","neutral_FB_SB","mean_efficiency_cooperation_FB_SB","mean_efficiency_competition_FB_SB","mean_efficiency_exploitation_FB_SB","mean_efficiency_commensalism_FB_SB","mean_efficiency_amensalism_FB_SB","mean_efficiency_neutral_FB_SB","cooperation_FB_MA","competition_FB_MA","exploitation_FB_MA","commensalism_FB_MA","amensalism_FB_MA","neutral_FB_MA","mean_efficiency_cooperation_FB_MA","mean_efficiency_competition_FB_MA","mean_efficiency_exploitation_FB_MA","mean_efficiency_commensalism_FB_MA","mean_efficiency_amensalism_FB_MA","mean_efficiency_neutral_FB_MA","cooperation_FB_OM","competition_FB_OM","exploitation_FB_OM","commensalism_FB_OM","amensalism_FB_OM","neutral_FB_OM","mean_efficiency_cooperation_FB_OM","mean_efficiency_competition_FB_OM","mean_efficiency_exploitation_FB_OM","mean_efficiency_commensalism_FB_OM","mean_efficiency_amensalism_FB_OM","mean_efficiency_neutral_FB_OM","cooperation_SB_MA","competition_SB_MA","exploitation_SB_MA","commensalism_SB_MA","amensalism_SB_MA","neutral_SB_MA","mean_efficiency_cooperation_SB_MA","mean_efficiency_competition_SB_MA","mean_efficiency_exploitation_SB_MA","mean_efficiency_commensalism_SB_MA","mean_efficiency_amensalism_SB_MA","mean_efficiency_neutral_SB_MA","cooperation_SB_OM","competition_SB_OM","exploitation_SB_OM","commensalism_SB_OM","amensalism_SB_OM","neutral_SB_OM","mean_efficiency_cooperation_SB_OM","mean_efficiency_competition_SB_OM","mean_efficiency_exploitation_SB_OM","mean_efficiency_commensalism_SB_OM","mean_efficiency_amensalism_SB_OM","mean_efficiency_neutral_SB_OM","cooperation_MA_OM","competition_MA_OM","exploitation_MA_OM","commensalism_MA_OM","amensalism_MA_OM","neutral_MA_OM","mean_efficiency_cooperation_MA_OM","mean_efficiency_competition_MA_OM","mean_efficiency_exploitation_MA_OM","mean_efficiency_commensalism_MA_OM","mean_efficiency_amensalism_MA_OM","mean_efficiency_neutral_MA_OM","cooperation_FB_FB","competition_FB_FB","exploitation_FB_FB","commensalism_FB_FB","amensalism_FB_FB","neutral_FB_FB","mean_efficiency_cooperation_FB_FB","mean_efficiency_competition_FB_FB","mean_efficiency_exploitation_FB_FB","mean_efficiency_commensalism_FB_FB","mean_efficiency_amensalism_FB_FB","mean_efficiency_neutral_FB_FB","cooperation_SB_SB","competition_SB_SB","exploitation_SB_SB","commensalism_SB_SB","amensalism_SB_SB","neutral_SB_SB","mean_efficiency_cooperation_SB_SB","mean_efficiency_competition_SB_SB","mean_efficiency_exploitation_SB_SB","mean_efficiency_commensalism_SB_SB","mean_efficiency_amensalism_SB_SB","mean_efficiency_neutral_SB_SB","cooperation_MA_MA","competition_MA_MA","exploitation_MA_MA","commensalism_MA_MA","amensalism_MA_MA","neutral_MA_MA","mean_efficiency_cooperation_MA_MA","mean_efficiency_competition_MA_MA","mean_efficiency_exploitation_MA_MA","mean_efficiency_commensalism_MA_MA","mean_efficiency_amensalism_MA_MA","mean_efficiency_neutral_MA_MA","cooperation_OM_OM","competition_OM_OM","exploitation_OM_OM","commensalism_OM_OM","amensalism_OM_OM","neutral_OM_OM","mean_efficiency_cooperation_OM_OM","mean_efficiency_competition_OM_OM","mean_efficiency_exploitation_OM_OM","mean_efficiency_commensalism_OM_OM","mean_efficiency_amensalism_OM_OM","mean_efficiency_neutral_OM_OM","cooperation_FB_FB","cooperation_SB_SB","cooperation_MA_MA","cooperation_OM_OM","cooperation_FB_SB","cooperation_FB_MA","cooperation_FB_OM","cooperation_SB_MA","cooperation_SB_OM","cooperation_MA_OM","competition_FB_FB","competition_SB_SB","competition_MA_MA","competition_OM_OM","competition_FB_SB","competition_FB_MA","competition_FB_OM","competition_SB_MA","competition_SB_OM","competition_MA_OM","exploitation_FB_FB","exploitation_SB_SB","exploitation_MA_MA","exploitation_OM_OM","exploitation_FB_SB","exploitation_FB_MA","exploitation_FB_OM","exploitation_SB_MA","exploitation_SB_OM","exploitation_MA_OM","commensalism_FB_FB","commensalism_SB_SB","commensalism_MA_MA","commensalism_OM_OM","commensalism_FB_SB","commensalism_FB_MA","commensalism_FB_OM","commensalism_SB_MA","commensalism_SB_OM","commensalism_MA_OM","amensalism_FB_FB","amensalism_SB_SB","amensalism_MA_MA","amensalism_OM_OM","amensalism_FB_SB","amensalism_FB_MA","amensalism_FB_OM","amensalism_SB_MA","amensalism_SB_OM","amensalism_MA_OM","neutral_FB_FB","neutral_SB_SB","neutral_MA_MA","neutral_OM_OM","neutral_FB_SB","neutral_FB_MA","neutral_FB_OM","neutral_SB_MA","neutral_SB_OM","neutral_MA_OM"
"3",0.454508562616671,0.324648973297622,0.422043665286909,8.83045207369532,5.64889213537862,84.3194545897249,0.187157889742361,0.147229262041142,0.129227210965809,0.0630935288984795,0.0718664005364627,0,0,1.66666666666667,0,6.66666666666667,13.3333333333333,78.3333333333333,0,0.017003560681498,0,0.0279045870459218,0.0273799743974555,0,0,0,0,7.5,3.75,88.75,0,0,0,0.0174868055354188,0.0153897622509849,0,0,0.344827586206897,0.344827586206897,4.02298850574713,4.13793103448276,91.1494252873563,0,0.280382583942791,0.179066883162157,0.0675448354293911,0.0810828713871057,0,0,0,0,4.16666666666667,10.4166666666667,85.4166666666667,0,0,0,0.00887765212678301,0.0175928950081514,0,0,0.383141762452107,0.574712643678161,5.55555555555556,7.08812260536398,86.3984674329502,0,0.0271724404298763,0.0317325429468466,0.0290709701776283,0.0354448475405759,0,0.431034482758621,0,0.14367816091954,8.9080459770115,3.16091954022989,87.3563218390805,0.121819588335466,0,0.196763877654036,0.0445217227004801,0.0571520483586662,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.55555555555556,16.6666666666667,77.7777777777778,0,0,0,0.016548274850322,0.0327964298146668,0,0,0,0,9.375,0,90.625,0,0,0,0.0180867163626242,0,0,0.660589245607082,0.369929977539966,0.502047826661382,10.6222750693619,6.18311533888228,81.6620425419474,0.194998485911188,0.145149217675229,0.133197122585789,0.0697768722103861,0.0814963963565978,0,0,0,0,89.2857142857143,0,0,0,0,0,10.7142857142857,0,0,0,70,5,0,15,0,10,0,0,0,0,73.0769230769231,0,0,11.5384615384615,0,11.5384615384615,3.84615384615385,0,0.183823529411765,0.551470588235294,73.8970588235294,0.735294117647059,1.10294117647059,6.43382352941176,0.367647058823529,5.33088235294118,11.3970588235294,0,0.862068965517241,0,67.2413793103448,2.29885057471264,0.862068965517241,10.3448275862069,1.4367816091954,10.632183908046,6.32183908045977,0.962556550197324,0.269515834055251,0.558282799114448,59.4956203676966,0.904803157185485,1.3668303012802,15.2661468861296,0.789296371161806,8.68226008277986,11.7046876503995
"4",0.357113870627384,0.0973946919892866,0.308416524632741,6.39558477396315,4.8048048048048,88.0366853339826,0.258045891196002,0.245233715574224,0.167019204152014,0.0753135467714027,0.0745374378677208,0,0,1.66666666666667,0,1.66666666666667,8.33333333333333,88.3333333333333,0,0.11465251298761,0,0.00670213460583538,0.0428592336543743,0,0,0,0,2.5,2.5,95,0,0,0,0.00510143701320996,0.010089177065042,0,0.114942528735632,0.229885057471264,0.459770114942529,3.33333333333333,6.32183908045977,89.5402298850575,0.0431985251292937,0.181139690771406,0.0750107003484004,0.0647657185109252,0.055230303747338,0,0,0,0,0,2.08333333333333,97.9166666666667,0,0,0,0,0.0266857842499953,0,0,0,0,1.91570881226054,4.59770114942529,93.4865900383142,0,0,0,0.0675317244291865,0.0317645257726374,0,0.14367816091954,0,0,3.87931034482759,2.58620689655172,93.3908045977011,0.640358073763501,0,0,0.0788031137017082,0.0816021557709971,0,0,0,0,0,4,96,0,0,0,0,0.0311215885727761,0,0,0,0,0,5.55555555555556,94.4444444444444,0,0,0,0,0.0316492750376503,0,0,0,0,0,0,100,0,0,0,0,0,0,0.528471396485665,0.0792707094728498,0.396353547364249,8.58766019289206,4.96763112696525,85.4406130268199,0.249672650370962,0.33149013297164,0.191554805166311,0.0768474623638326,0.0874424187313051,0,0,0,0,90.9090909090909,0,0,4.54545454545455,0,0,4.54545454545455,0,0,0,50,16.6666666666667,0,33.3333333333333,0,0,0,0,0,0,78.9473684210526,0,0,21.0526315789474,0,0,0,0,0,0,82.48730964467,0.253807106598985,0.50761421319797,7.36040609137056,0,2.53807106598985,6.85279187817259,0.675675675675676,0.337837837837838,0,63.5135135135135,1.68918918918919,0.675675675675676,18.5810810810811,0.337837837837838,8.10810810810811,6.08108108108108,0.885037337512676,0.313450723702406,0.590024891675118,59.6201714759841,0.977228726836913,1.4013091177284,14.3634184567161,0.866599059647829,8.99787959804554,11.9848806121508
"5",0.568135703270838,0.14609203798393,0.211021832643454,7.67794821848876,4.30159889619349,87.0952033114195,0.139899458245285,0.116147936118566,0.115204964646771,0.0687901504178798,0.0780309660255108,0,0,0,0,0,3.33333333333333,96.6666666666667,0,0,0,0,0.00707980243134014,0,0,0,0,0,6.25,93.75,0,0,0,0,0.00870634873627982,0,0.114942528735632,0,0,2.98850574712644,3.44827586206897,93.448275862069,0.122994639096127,0,0,0.0799801648416052,0.067084277434797,0,0,0,0,4.16666666666667,0,95.8333333333333,0,0,0,0.0680315560461515,0,0,0.766283524904214,0.191570881226054,0,5.3639846743295,4.21455938697318,89.4636015325671,0.0249464605190909,0.102290024168407,0,0.0275639281903525,0.0214256001984308,0,0.14367816091954,0.14367816091954,0.14367816091954,6.75287356321839,3.01724137931034,89.7988505747126,0.215481479234351,0.0121142642373641,0.0361373071548064,0.0454138896692122,0.0398706205582628,0,0,0,0,0,2,98,0,0,0,0,0.0311720083833239,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.766283524904214,0.184964988769983,0.317082837891399,9.77672083498481,4.86193684766812,84.0930109657815,0.153731692350971,0.132989590951617,0.121793936104435,0.0740971647186493,0.0938487395690221,0,0,0,0,82.8571428571429,0,0,2.85714285714286,0,11.4285714285714,2.85714285714286,0,0,0,77.7777777777778,0,0,0,0,11.1111111111111,11.1111111111111,0,0,0,92.3076923076923,0,0,0,0,0,7.69230769230769,0,0,0,78.2241014799154,0,0,5.49682875264271,0.422832980972516,5.91966173361522,9.93657505285412,0.377358490566038,0,0,69.4339622641509,0.754716981132076,1.88679245283019,11.3207547169811,0,8.30188679245283,7.92452830188679,0.91324200913242,0.335476656415991,0.59640294473954,59.3141366135495,1.08098033734042,1.3978194017333,15.1523623147889,0.857329233063088,8.70375547479266,11.6484950144441
"6",0.909017125233341,0.14609203798393,0.568135703270838,9.67453940426913,6.15209804398994,82.5501176852528,0.162043063580552,0.135284057624064,0.129495808284751,0.0700622251436374,0.0614227885197164,0,0,0,0,0,5,95,0,0,0,0,0.0668917777676766,0,0,0,0,1.25,2.5,96.25,0,0,0,0.326497988182344,0.0642560060904998,0,0,0.344827586206897,0,4.82758620689655,5.40229885057471,89.4252873563218,0,0.0672807181819224,0,0.0629150183009415,0.0706126062436413,0,2.08333333333333,0,2.08333333333333,6.25,0,89.5833333333333,0.0557052318109628,0,0.0765888500018636,0.0264478961333638,0,0,0.957854406130268,0.191570881226054,0.191570881226054,6.70498084291188,5.93869731800766,86.0153256704981,0.0682803176469402,0.193855122808471,0.175686156077597,0.0438562352867489,0.037344191457434,0,0.862068965517241,0,0.718390804597701,8.76436781609195,4.02298850574713,85.632183908046,0.15493457134694,0,0.0622693800208607,0.0504731332668759,0.034287777560093,0,0,0,0,0,2,98,0,0,0,0,0.0359000261606482,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,9.375,0,90.625,0,0,0,0.0261338003381678,0,0,1.16263707226846,0.132117849121416,0.739859955079931,11.9170299907518,7.05509314308363,78.9932619896948,0.176084029826901,0.164371848252467,0.141740406563662,0.0754247959535604,0.065459285681699,0,0,0,0,78.5714285714286,0,0,0,1.78571428571429,8.92857142857143,10.7142857142857,0,0,0,55.5555555555556,0,0,33.3333333333333,0,11.1111111111111,0,0,0,0,80,0,0,0,2.85714285714286,2.85714285714286,14.2857142857143,0,0,0.503355704697987,75.6711409395973,0,0.167785234899329,7.04697986577181,0.503355704697987,5.87248322147651,10.2348993288591,0.263852242744063,0,0,70.4485488126649,0.79155672823219,0.527704485488127,12.401055408971,0,8.17941952506596,7.38786279683377,0.963523743977977,0.353947497787828,0.570248746435945,58.7847802575951,1.12083374299479,1.51410874053682,15.298397404385,0.845541244715367,8.8290236948186,11.7195949267525
"7",0.535670805941076,0.129859589319049,0.405811216622027,9.85309633958283,5.45410275140005,83.621459297135,0.206891785042227,0.135230832449433,0.184842742770335,0.0850974009786618,0.086693121795991,0,0,0,0,1.66666666666667,5,93.3333333333333,0,0,0,0.0128272847104128,0.0288225978952351,0,0,0,0,1.25,10,88.75,0,0,0,0.130186675278933,0.0464509898504829,0,0,0,0.114942528735632,4.59770114942529,5.17241379310345,90.1149425287356,0,0,0.232456430800279,0.0952283081008291,0.103025219639347,0,2.08333333333333,0,0,22.9166666666667,0,75,0.0368398516964228,0,0,0.00783208809020126,0,0,0.191570881226054,0.383141762452107,0.383141762452107,9.00383141762452,5.17241379310345,84.8659003831418,0.0939419953732615,0.0620647758984397,0.0112752937292994,0.0344426240547996,0.019639232296186,0,0.28735632183908,0.14367816091954,0.14367816091954,11.0632183908046,4.02298850574713,84.3390804597701,0.182233739941737,0.0403942074056782,0.0650500995813107,0.0706342651137568,0.0509100542751836,0,0,0,0,0,2,98,0,0,0,0,0.161596036947615,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,25,3.125,71.875,0,0,0,0.0228747580301229,0.000965265326338693,0,0.766283524904214,0.132117849121416,0.554894966309949,11.1507464658475,5.89245607081517,81.5035011230017,0.218351019980701,0.183464580078581,0.204810069115152,0.0956757898873393,0.0982797140502989,0,0,0,0,87.8787878787879,0,0,0,3.03030303030303,3.03030303030303,6.06060606060606,0,0,0,62.5,0,0,0,0,25,12.5,0,0,0,84,0,0,4,0,8,4,0,0,1.31795716639209,69.5222405271829,0.164744645799012,0.164744645799012,6.58978583196046,1.81219110378913,7.74299835255354,12.6853377265239,0.297619047619048,0,0.297619047619048,66.3690476190476,0.892857142857143,2.38095238095238,13.3928571428571,0,8.03571428571429,8.33333333333333,0.951179268174318,0.349412792390566,0.446471901387945,59.8757643404834,1.08706202077065,1.37823934776279,15.2188682907891,0.698825584781132,8.59943705716782,11.3947393962923
"8",0.486973459946433,0.178556935313692,0.519438357276195,12.4015907799692,6.08716824933041,80.3262722181641,0.1670903580133,0.159121419510157,0.17940563314928,0.0780170470037062,0.0707156327236333,0,0,0,0,8.33333333333333,13.3333333333333,78.3333333333333,0,0,0,0.0813564572339473,0.015388609177762,0,0,0,0,6.25,3.75,90,0,0,0,0.0388392363468898,0.0189248472043305,0,0.114942528735632,0,0.344827586206897,7.1264367816092,5.74712643678161,86.6666666666667,0.186782100316427,0,0.192884477327234,0.0714432988096335,0.0643017560214137,0,0,0,0,20.8333333333333,2.08333333333333,77.0833333333333,0,0,0,0.087496398234549,0.00371697468323963,0,0.383141762452107,0.766283524904214,0.766283524904214,10.9195402298851,6.51340996168582,80.6513409961686,0.169162367468183,0.113581575764596,0.114926621031758,0.0730824026851312,0.0243138048337895,0,0.574712643678161,0,0.718390804597701,13.3620689655172,4.02298850574713,81.3218390804598,0.117559669308471,0,0.156564012153977,0.0552298933579875,0.0382424118816213,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11.1111111111111,0,88.8888888888889,0,0,0,0.0328326784531114,0,0,0,0,0,18.75,6.25,75,0,0,0,0.0440979136456412,0.0123114378893613,0,0.607742105958515,0.184964988769983,0.528471396485665,13.8459505879244,6.57946888624653,78.2534020346149,0.174668053387493,0.185144187364763,0.195990014194918,0.084097837901258,0.0851309008343795,0,0,0,0,76.6666666666667,0,0,3.33333333333333,0,6.66666666666667,13.3333333333333,0,0,0,63.6363636363636,0,0,0,0,36.3636363636364,0,0,0,0,62.5,0,0,9.375,0,12.5,15.625,0,0.261780104712042,0.785340314136126,68.586387434555,0.654450261780105,0.654450261780105,8.1151832460733,1.30890052356021,7.46073298429319,12.1727748691099,0,0,0.533333333333333,66.4,2.13333333333333,0.8,13.3333333333333,0.266666666666667,9.06666666666667,7.46666666666667,1.01040719409922,0.323330302111751,0.484995453167627,59.8464181064969,0.949782762453269,1.45498635950288,15.2369404870163,0.747701323633424,8.50762857431545,11.4378094372032
"9",0.633065497930363,0.129859589319049,0.551903254605957,11.882152422693,5.97354110867624,80.8294781267754,0.145398378454779,0.292473381381714,0.193921222559404,0.0766053800369702,0.0659318869088539,0,0,0,0,1.66666666666667,6.66666666666667,91.6666666666667,0,0,0,0.0447478394815706,0.00938903148984865,0,0,0,0,12.5,5,82.5,0,0,0,0.040181953497113,0.0125225611122141,0,0,0.114942528735632,0.344827586206897,5.63218390804598,5.28735632183908,88.6206896551724,0,0.158211158511021,0.542028416859544,0.0785760465888921,0.0594734257129028,0,0,0,0,6.25,4.16666666666667,89.5833333333333,0,0,0,0.0516182139457091,0.00328285954423727,0,0.383141762452107,0,0.383141762452107,8.04597701149425,7.27969348659004,83.9080459770115,0.0708841080171911,0,0.0501036842664913,0.0664329408468312,0.0389204261447306,0,0.574712643678161,0,1.00574712643678,14.0804597701149,5.31609195402299,79.0229885057471,0.174278886068159,0,0.222943231183201,0.0462017518780291,0.0519331221169108,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,5.55555555555556,0,94.4444444444444,0,0,0,0.0344313619970111,0,0,0,0,0,15.625,3.125,81.25,0,0,0,0.0271721028524755,0.00680591678133903,0,0.871977804201348,0.184964988769983,0.581318536134232,13.8195270181001,6.23596247853085,78.3062491742634,0.146413727255435,0.31165369893467,0.150292105892079,0.0843886095832572,0.0763798181422084,0,0,0,0,84.6153846153846,0,0,0,0,5.12820512820513,10.2564102564103,0,0,0,87.5,0,0,12.5,0,0,0,0,0,0,64.7058823529412,0,0,8.82352941176471,0,5.88235294117647,20.5882352941176,0,0.136612021857924,0.683060109289617,71.448087431694,0.136612021857924,1.36612021857923,6.69398907103825,0.409836065573771,5.73770491803279,13.3879781420765,0,0,0.271739130434783,64.1304347826087,1.08695652173913,1.08695652173913,12.5,0.543478260869565,10.3260869565217,10.054347826087,1.00411687920474,0.341399738929611,0.522140777186464,59.5140074304649,1.10452856712521,1.32543428055026,15.4834822773371,0.863540516116076,8.79606386183352,11.0452856712521
"10",0.762925087249412,0.0973946919892866,0.665530395260125,10.648486324162,5.5839623407191,82.2417011606201,0.169446066789132,0.19323073446887,0.195908541274615,0.0790607350032114,0.0801780440545842,0,0,0,0,3.33333333333333,11.6666666666667,85,0,0,0,0.0473842499678594,0.0110514156299949,0,0,0,0,6.25,1.25,92.5,0,0,0,0.0546805777847585,0.0810159182895254,0,0,0,0.344827586206897,5.63218390804598,5.40229885057471,88.6206896551724,0,0,0.263601094665938,0.0801927498842009,0.0716351712864332,0,0,0,2.08333333333333,16.6666666666667,4.16666666666667,77.0833333333333,0,0,0.0294227780337384,0.0316034633413904,0.111506053821517,0,0.766283524904214,0,0.957854406130268,8.81226053639847,6.70498084291188,82.7586206896552,0.113850374758242,0,0.152891180480228,0.054298174320438,0.0605400014261905,0,0.718390804597701,0,1.00574712643678,11.3505747126437,3.01724137931034,83.9080459770115,0.141400362843657,0,0.242261556895727,0.0649233235993166,0.0842480298849018,0,0,0,0,2,4,94,0,0,0,0.00768557342561746,0.00187878118150775,0,0,0,0,11.1111111111111,5.55555555555556,83.3333333333333,0,0,0,0.0145220509872309,0.00441880924707333,0,0,0,0,12.5,3.125,84.375,0,0,0,0.0539563167828477,0.0792838287619573,0,1.00409565332276,0.1585414189457,0.660589245607082,12.1548421191703,5.9981503501123,80.0237812128419,0.178988469100999,0.19323073446887,0.190069493182258,0.0857264886882012,0.0874776973176231,0,0,0,0,80.8510638297872,0,0,0,0,8.51063829787234,10.6382978723404,0,0,0,100,0,0,0,0,0,0,0,0,0,60.9756097560976,0,0,7.31707317073171,2.4390243902439,12.1951219512195,17.0731707317073,0.152439024390244,0.304878048780488,0.609756097560976,70.1219512195122,0.304878048780488,0.76219512195122,7.46951219512195,1.21951219512195,7.01219512195122,12.0426829268293,0.581395348837209,0.290697674418605,0.290697674418605,65.9883720930232,2.03488372093023,0.290697674418605,13.6627906976744,0.581395348837209,10.1744186046512,6.1046511627907,0.927662094147834,0.296062370472713,0.532912266850883,59.7749925984407,1.00661205960722,1.46057436099872,15.2176058422974,0.730287180499359,8.52659626961413,11.526694957071
"11",0.519438357276195,0.162324486648811,0.681762843925006,11.2166220274328,5.76251927603279,81.6573330086844,0.220747191555157,0.210729879660697,0.205672448975269,0.076373189822968,0.066513742258913,0,0,0,1.66666666666667,1.66666666666667,10,86.6666666666667,0,0,0.195277361541679,0.104005584856252,0.0219518447403302,0,0,0,0,5,5,90,0,0,0,0.0677554521613875,0.0433572068275532,0,0,0.114942528735632,0.344827586206897,3.79310344827586,4.02298850574713,91.7241379310345,0,0.0247053055270227,0.460282222868479,0.098362066961083,0.0934112074286241,0,0,0,4.16666666666667,18.75,8.33333333333333,68.75,0,0,0.0588165576472772,0.0425734610572782,0.0361608268650341,0,0.191570881226054,0.383141762452107,1.53256704980843,12.4521072796935,9.96168582375479,75.4789272030651,0.374984868348036,0.141211138934119,0.162387518416876,0.0595915590281376,0.0245078587241545,0,0.574712643678161,0,0.574712643678161,13.7931034482759,5.45977011494253,79.5977011494253,0.119566805372683,0,0.0960507425122218,0.061021913542026,0.0484713277209804,0,0,0,0,2,0,98,0,0,0,0.00406744272104811,0,0,0,0,0,16.6666666666667,5.55555555555556,77.7777777777778,0,0,0,0.0590203645244896,0.00474637566385084,0,0,0,0,18.75,6.25,75,0,0,0,0.0256879789398698,0.0291437204472123,0,0.713436385255648,0.184964988769983,0.634165675782798,12.498348526886,5.62822037257233,80.3408640507332,0.23002437184912,0.257167316173102,0.219215941422323,0.0818243677973376,0.078468779883044,0,0,0,0,84.375,0,0,0,0,3.125,12.5,0,0,0,70,0,0,10,0,20,0,0,0,0,57.1428571428571,2.38095238095238,0,7.14285714285714,4.76190476190476,19.047619047619,9.52380952380952,0.144717800289436,0.434153400868307,0.868306801736614,68.451519536903,0.144717800289436,0.578871201157742,4.77568740955137,1.30246020260492,9.40665701881331,13.8929088277858,0,0.28169014084507,0.563380281690141,60,1.69014084507042,1.12676056338028,9.85915492957746,1.12676056338028,14.6478873239437,10.7042253521127,0.974058244707286,0.278302355630653,0.477089752509691,60.4413080210715,1.033694463771,1.43126925752907,15.8632342709472,0.655998409700825,7.83222343703409,11.0128217870987
"12",1.10380650921191,0.14609203798393,0.551903254605957,12.1094067040013,6.60660660660661,79.4821848875903,0.160680101874221,0.13795529388585,0.19245481475017,0.0723435637525611,0.0699879825368743,0,0,0,0,5,8.33333333333333,86.6666666666667,0,0,0,0.0902423072057898,0.0354485816583403,0,0,0,0,1.25,5,93.75,0,0,0,0.141600106335743,0.0128411121800699,0,0.229885057471264,0.229885057471264,0.229885057471264,5.05747126436782,5.28735632183908,88.9655172413793,0.171606169512983,0.0707466684304453,0.250123211015186,0.0979462948983933,0.0839570206902824,0,0,0,0,10.4166666666667,6.25,83.3333333333333,0,0,0,0.0400936073860704,0.0486781921882855,0,1.53256704980843,0.191570881226054,0.574712643678161,10.9195402298851,5.93869731800766,80.8429118773946,0.138803909171277,0.0725349659433315,0.188939185914818,0.0598334105778537,0.0203415745373314,0,1.72413793103448,0,0.28735632183908,12.2126436781609,5.74712643678161,80.0287356321839,0.205278374206353,0,0.430691477341273,0.0671483593752782,0.0475783014231292,0,0,0,0,0,6,94,0,0,0,0,0.00241792471031559,0,0,0,0,5.55555555555556,0,94.4444444444444,0,0,0,0.0614325604184895,0,0,0,0,0,12.5,3.125,84.375,0,0,0,0.0459623007385483,0.0227805857000341,0,1.21548421191703,0.1585414189457,0.713436385255648,14.4272691240587,7.24005813185361,76.2452107279694,0.1523752787951,0.171261557028071,0.170926546927719,0.0726785161278184,0.0791411999261481,0,0,0,0,67.6470588235294,0,0,2.94117647058824,0,11.7647058823529,17.6470588235294,0,0,0,66.6666666666667,0,0,22.2222222222222,0,11.1111111111111,0,0,0,0,79.4117647058823,0,0,5.88235294117647,0,8.82352941176471,5.88235294117647,0,0.134048257372654,0.536193029490617,73.1903485254692,0.402144772117962,0.134048257372654,5.89812332439678,0.670241286863271,7.64075067024129,11.3941018766756,0.737100737100737,0,0.245700245700246,67.3218673218673,1.22850122850123,0.982800982800983,11.3022113022113,0.737100737100737,7.61670761670762,9.82800982800983,0.959869294393955,0.347186766057388,0.55141427550291,58.9298478505055,1.06198304911672,1.53170632084142,15.8072092310834,0.816910037782089,8.61840089860104,11.3754722761156
